Date,AAPL,JPM,PFE,TSLA,CVX,DAL
21/03/2014,17.055189,49.241249,23.606041,45.778,85.669044,29.278185
24/03/2014,17.257471,49.977783,23.099882,44.034,85.832047,29.805956
25/03/2014,17.443108,49.863205,23.341957,44.088001,86.750755,30.798895
26/03/2014,17.27635,49.02029,23.606041,42.591999,87.210098,30.378464
27/03/2014,17.202097,49.036659,23.547354,41.464001,87.180473,30.530531
28/03/2014,17.182892,49.134861,23.385971,42.473999,87.795403,29.993805
31/03/2014,17.179056,49.683174,23.562025,41.689999,88.099167,30.995691
01/04/2014,17.336205,49.650436,23.437319,43.394001,88.165833,31.979681
02/04/2014,17.365013,49.8069,23.686733,46.057999,88.425156,31.934956
03/04/2014,17.244669,49.955143,23.767424,45.080002,88.195488,31.639751
04/04/2014,17.021584,49.255142,23.59137,42.445999,88.017662,30.959906
07/04/2014,16.754332,48.588078,22.887142,41.504002,86.935989,30.405298
08/04/2014,16.753365,48.464546,22.645071,43.091999,87.276787,29.975914
09/04/2014,16.973572,48.810436,22.909149,43.386002,88.239944,31.067253
10/04/2014,16.754648,47.270443,22.45435,40.838001,86.454414,29.52865
11/04/2014,16.630781,45.541035,21.904175,40.756001,86.706291,29.090326
14/04/2014,16.697042,45.261032,21.91151,39.618,87.943581,28.383642
15/04/2014,16.577976,45.129265,21.926182,38.782001,89.129028,28.544661
16/04/2014,16.611582,45.508099,22.072895,39.821999,90.262558,30.074318
17/04/2014,16.801378,45.475155,22.190262,39.624001,91.633224,30.199554
21/04/2014,17.000776,45.318676,22.637733,40.875999,92.048119,30.360565
22/04/2014,17.01774,45.961037,22.740435,43.728001,91.870308,31.264055
23/04/2014,16.7953,46.158676,22.681751,41.598,92.381493,33.178356
24/04/2014,18.172207,46.273972,22.527706,41.571999,92.092575,32.856339
25/04/2014,18.305676,45.870441,22.557047,39.970001,91.862892,32.265934
28/04/2014,19.014612,45.697506,23.503332,39.702,93.152039,32.060192
29/04/2014,18.958288,46.199856,23.297943,41.383999,93.329849,32.865269
30/04/2014,18.886589,46.101021,22.945835,41.577999,92.996452,32.94577
01/05/2014,18.93108,45.886917,22.850466,41.546001,92.566765,33.205193
02/05/2014,18.966282,45.771629,22.557047,42.181999,92.403755,33.303593
05/05/2014,19.234495,44.651619,21.977531,43.321999,92.87793,33.589844
06/05/2014,19.024857,43.926926,21.588745,41.456001,92.588966,33.715084
07/05/2014,18.958288,44.511627,21.477724,40.27,93.522491,34.261627
08/05/2014,18.924492,44.766922,21.588741,35.717999,92.677872,33.777802
09/05/2014,18.845636,44.478687,21.485132,36.452,92.633438,33.750916
12/05/2014,19.080269,45.005745,21.559139,36.933998,92.789001,34.62896
13/05/2014,19.110191,44.981037,21.610943,38.032001,93.240936,34.74543
14/05/2014,19.113733,44.766922,21.536934,38.124001,93.663239,34.440807
15/05/2014,18.951204,44.066925,21.507324,37.717999,92.51255,34.163067
16/05/2014,19.23089,43.902218,21.551733,38.312,92.041801,33.921162
19/05/2014,19.458761,44.330448,21.670155,39.217999,91.869934,34.396015
20/05/2014,19.46262,44.239864,21.647953,39.060001,91.533691,33.894272
21/05/2014,19.514126,44.569271,21.884783,39.889999,92.774094,34.351212
22/05/2014,19.545015,44.923393,21.951387,40.976002,92.378029,34.611046
23/05/2014,19.765806,44.906918,21.825573,41.459999,92.183762,35.085915
27/05/2014,20.135935,45.409275,21.914385,42.312,91.787743,35.354694
28/05/2014,20.083799,45.664562,21.914385,42.048,91.548622,36.080421
29/05/2014,20.449736,45.886917,21.906988,42.048,91.399208,35.963947
30/05/2014,20.373138,45.763382,21.929182,41.554001,91.750381,35.757881
02/06/2014,20.233135,45.582218,21.988401,40.939999,91.317001,36.5284
03/06/2014,20.519255,45.78809,21.899584,40.987999,91.57106,36.868862
04/06/2014,20.753565,45.853973,21.93659,40.798,91.421623,37.782753
05/06/2014,20.83499,46.636326,22.0254,41.380001,92.295845,37.182461
06/06/2014,20.777702,46.916325,21.773764,41.633999,92.796501,37.83651
09/06/2014,21.110174,47.286919,21.721964,41.062,92.930984,37.513966
10/06/2014,21.234087,47.682205,21.832977,40.459999,93.655777,37.558765
11/06/2014,21.146227,47.163372,21.78117,40.894001,93.53624,36.474644
12/06/2014,20.792511,46.973972,21.795969,40.703999,94.23114,34.494568
13/06/2014,20.564962,46.973972,21.855177,41.284,95.090416,35.157581
16/06/2014,20.772234,46.833969,21.914385,44.922001,96.046875,34.799194
17/06/2014,20.745197,47.286919,21.818174,46.334,96.263557,35.381569
18/06/2014,20.767721,47.583378,21.988401,45.424,97.347015,35.614525
19/06/2014,20.695631,47.188087,21.899584,45.557999,98.624763,35.498043
20/06/2014,20.481604,47.393967,22.040205,45.917999,98.886284,35.453247
23/06/2014,20.463577,47.921021,21.795969,47.444,99.364502,35.005276
24/06/2014,20.339666,47.286919,21.684956,46.5,98.460358,34.557278
25/06/2014,20.357689,47.377502,22.055006,47.377998,98.056877,35.256126
26/06/2014,20.479357,47.262215,21.899584,47.119999,97.825241,35.211342
27/06/2014,20.722672,47.377502,21.958794,47.812,97.406799,35.23822
30/06/2014,20.936701,47.451618,21.96619,48.012001,97.548759,34.691673
01/07/2014,21.069626,47.741859,22.262228,47.944,97.54129,36.116257
02/07/2014,21.060612,47.244293,22.476866,45.886002,97.309631,34.261627
03/07/2014,21.184521,47.310631,22.595282,45.849998,98.026993,34.58416
07/07/2014,21.621597,46.995502,22.565678,44.532001,97.488991,33.06102
08/07/2014,21.481913,46.240864,22.314039,43.813999,97.063065,32.648884
09/07/2014,21.490923,46.456467,22.240028,44.612,98.176422,33.114792
10/07/2014,21.412071,46.075012,22.203024,43.891998,97.324593,33.553806
11/07/2014,21.452625,46.274033,22.254833,43.625999,95.994568,33.356697
14/07/2014,21.729738,46.680389,22.380651,45.34,96.584854,33.491093
15/07/2014,21.475155,48.322353,22.506466,43.916,96.584854,34.073463
16/07/2014,21.353493,48.687252,22.913521,43.431999,97.802803,33.930107
17/07/2014,20.972748,47.982361,22.610077,43.080002,97.197578,32.765366
18/07/2014,21.274639,48.289192,22.743301,44.004002,97.429222,33.311897
21/07/2014,21.164248,48.297489,22.462065,44.108002,98.1017,33.285023
22/07/2014,21.339975,48.654083,22.565678,43.916,99.065605,33.759869
23/07/2014,21.89646,48.927734,22.491667,44.498001,100.037003,35.07695
24/07/2014,21.860409,49.068714,22.45466,44.708,100.761787,34.109306
25/07/2014,22.004601,48.936024,22.343647,44.714001,99.805351,34.100342
28/07/2014,22.308746,49.0853,22.277035,44.964001,99.558769,34.216812
29/07/2014,22.164555,48.629204,22.003201,45.001999,98.946053,33.759869
30/07/2014,22.11274,48.853096,21.846407,45.784,99.028259,33.90324
31/07/2014,21.538235,47.824791,21.428293,44.66,96.569923,33.562763
01/08/2014,21.657644,46.837952,21.547758,46.653999,95.568642,33.670288
04/08/2014,21.535982,46.97892,21.465626,47.703999,95.770386,33.401489
05/08/2014,21.430096,46.489643,21.211767,47.698002,93.371834,32.460728
06/08/2014,21.394049,46.630627,21.114712,49.785999,93.947205,32.352951
07/08/2014,21.391787,46.36525,20.935516,50.478001,93.887428,31.984684
08/08/2014,21.450647,46.721844,21.1595,49.625999,95.53878,32.550549
11/08/2014,21.733675,46.705254,21.09231,51.863998,95.426666,32.954735
12/08/2014,21.729143,46.730137,20.965382,51.992001,94.963402,32.793068
13/08/2014,22.016689,47.036972,21.062443,52.062,95.34449,33.475685
14/08/2014,22.07556,47.252583,21.450689,52.276001,94.866264,34.490646
15/08/2014,22.18424,47.061852,21.383497,52.402,95.024498,34.60741
18/08/2014,22.451408,47.459904,21.532822,51.987999,95.175224,35.487644
19/08/2014,22.761599,47.733574,21.607489,51.352001,96.17746,35.514595
20/08/2014,22.77066,47.799919,21.570152,51.141998,96.07196,36.394825
21/08/2014,22.772919,48.513092,21.517893,50.868,96.403526,35.846924
22/08/2014,22.94047,48.50481,21.59255,51.355999,95.785622,36.296024
25/08/2014,22.990286,49.209709,21.585089,52.509998,96.335732,36.394825
26/08/2014,22.843107,49.541409,21.809074,52.348,96.644684,35.83794
27/08/2014,23.123867,49.417023,22.018131,52.650002,96.938568,36.071472
28/08/2014,23.151037,49.060429,21.936003,52.771999,97.021469,35.82896
29/08/2014,23.207644,49.300922,21.943464,53.939999,97.548965,35.550529
02/09/2014,23.388773,49.48336,21.846407,56.824001,96.109657,36.763088
03/09/2014,22.401598,49.508244,21.950933,56.237999,96.350792,34.867897
04/09/2014,22.21594,49.516533,21.928535,57.208,95.552002,35.290047
05/09/2014,22.40839,49.682388,22.137592,55.478001,96.004135,35.227165
08/09/2014,22.270275,49.665813,21.950933,56.422001,95.107407,35.065498
09/09/2014,22.186506,48.977505,21.824003,55.695999,94.331245,34.867897
10/09/2014,22.868017,49.110188,21.980795,56.220001,93.653038,35.523567
11/09/2014,22.965376,49.557995,22.122652,56.062,93.313927,35.532566
12/09/2014,23.017456,49.781902,21.973335,55.84,92.432243,35.649319
15/09/2014,23.010656,49.707272,22.339182,50.771999,93.622894,35.209202
16/09/2014,22.836317,49.748726,22.436241,52.147999,94.165459,35.496624
17/09/2014,22.999332,50.014107,22.660236,52.276001,93.984604,34.975674
18/09/2014,23.046888,50.851685,22.831957,52.764,93.547546,35.424778
19/09/2014,22.858961,50.677536,22.697561,51.863998,94.044876,34.706215
22/09/2014,22.881599,50.511684,22.533304,50.006001,93.057716,34.08646
23/09/2014,23.239338,50.536552,22.436241,50.082001,92.733658,33.861919
24/09/2014,23.03783,51.108757,22.630367,50.428001,92.236336,33.825985
25/09/2014,22.15934,49.88142,22.383982,49.389999,90.940186,32.927792
26/09/2014,22.811411,50.221432,22.189854,49.32,91.535538,32.802048
29/09/2014,22.666502,50.030689,22.227184,49.051998,90.842224,32.334984
30/09/2014,22.811411,49.956062,22.077862,48.535999,89.915337,32.469711
01/10/2014,22.45594,49.566292,21.764278,48.048,88.656914,31.346985
02/10/2014,22.618959,49.123802,21.697075,50.284,88.249969,31.688282
03/10/2014,22.555559,50.342724,21.81654,51.042,88.702103,33.188271
06/10/2014,22.555559,50.242538,21.779207,52.124001,88.988472,32.433784
07/10/2014,22.35858,49.482803,21.495495,51.914001,87.428581,31.679308
08/10/2014,22.822727,50.426201,21.936003,51.855999,88.882988,31.266144
09/10/2014,22.872543,49.324184,21.644814,51.402,86.290703,30.278126
10/10/2014,22.806879,48.856644,21.749346,47.382,85.823479,29.559568
13/10/2014,22.598583,48.556099,21.256575,44.917999,84.421852,27.754198
14/10/2014,22.35858,48.414169,21.2491,45.411999,82.726334,29.451778
15/10/2014,22.084614,46.360386,21.047512,45.939999,82.34201,29.083525
16/10/2014,21.794804,45.984703,20.681654,45.27,83.69091,29.927828
17/10/2014,22.114052,46.919754,20.778725,45.495998,84.248558,30.888891
20/10/2014,22.587261,47.278744,20.853388,46.094002,84.014938,32.370918
21/10/2014,23.200844,48.364086,21.114712,47.068001,86.727776,33.664314
22/10/2014,23.318588,47.963337,21.129642,46.220001,85.906387,33.502636
23/10/2014,23.735188,48.472614,21.35363,47.057999,87.556694,34.059517
24/10/2014,23.823496,49.040321,21.734407,47.048,87.345695,35.424778
27/10/2014,23.798584,48.956841,21.674686,44.334,86.675026,35.703213
28/10/2014,24.167643,49.783352,21.719477,48.554001,88.265038,35.784039
29/10/2014,24.303492,49.499508,22.018131,47.619999,88.272583,35.550529
30/10/2014,24.221985,49.582993,22.279451,47.731998,88.317787,35.155315
31/10/2014,24.452927,50.492996,22.361584,48.34,90.390076,36.13435
03/11/2014,24.769909,50.826954,22.540773,48.518002,88.001297,36.475662
04/11/2014,24.588778,50.300976,22.607969,47.785999,86.938774,38.011574
05/11/2014,24.647648,51.052368,22.623032,46.194,88.204758,37.687531
06/11/2014,24.718136,51.119156,22.623032,48.243999,89.32003,38.614647
07/11/2014,24.788631,51.319508,22.532658,48.040001,89.523491,38.425621
10/11/2014,24.7477,51.703564,22.743526,48.386002,88.860367,39.037693
11/11/2014,24.945536,51.236031,22.833893,50.216,89.252213,39.460743
12/11/2014,25.298006,50.559792,22.90921,49.82,88.656914,39.064697
13/11/2014,25.655018,50.284279,22.90921,50.34,87.752617,39.676765
14/11/2014,25.964279,50.326023,22.848961,51.736,88.467537,39.379738
17/11/2014,25.921066,50.409508,22.833893,50.796001,88.034019,39.091702
18/11/2014,26.257622,50.53474,23.037231,51.540001,87.821083,40.315842
19/11/2014,26.075705,50.593185,22.924265,49.548,88.581627,40.009804
20/11/2014,26.448637,50.192444,22.924265,49.742001,89.22049,39.568768
21/11/2014,26.485025,50.467945,22.931799,48.556,90.186378,38.78566
24/11/2014,26.976194,50.893734,22.758583,49.344002,89.433426,39.163712
25/11/2014,26.74198,50.342724,22.946863,49.618,88.338242,39.676765
26/11/2014,27.060333,50.37611,23.421312,49.688,87.547272,39.820789
28/11/2014,27.044416,50.225834,23.458963,48.903999,82.801414,42.008053
01/12/2014,26.166662,50.092258,23.541805,46.327999,84.976608,41.062935
02/12/2014,26.06661,50.993927,23.775269,46.285999,86.718269,40.207825
03/12/2014,26.362223,51.377964,23.910831,45.860001,86.482506,40.279846
04/12/2014,26.262171,51.244381,23.850578,45.655998,85.394897,41.783012
05/12/2014,26.150747,52.346401,24.09157,44.742001,84.322517,42.557121
08/12/2014,25.559513,52.321373,24.076509,42.872002,81.227074,42.611118
09/12/2014,25.950634,52.137691,24.061443,43.377998,81.386795,41.702015
10/12/2014,25.457186,50.659981,23.993664,41.967999,79.751602,41.602997
11/12/2014,25.382139,51.044022,23.83552,41.776001,79.789635,43.502232
12/12/2014,24.95236,50.125656,23.308344,41.400002,77.865425,42.917156
15/12/2014,24.611263,49.390968,23.240568,40.807999,76.709373,43.025169
16/12/2014,24.274715,48.781517,23.097483,39.562,77.348251,40.846912
17/12/2014,24.879589,49.900246,23.436373,41.164001,80.633835,41.557995
18/12/2014,25.616358,51.327881,24.076509,43.652,82.923096,42.098064
19/12/2014,25.418522,51.703564,24.053915,43.858002,85.889252,42.647141
22/12/2014,25.682306,51.71191,24.166882,44.52,85.204758,42.674133
23/12/2014,25.591351,52.162743,23.684895,44.194,86.665001,42.4221
24/12/2014,25.470825,52.162743,23.662304,44.452,86.299973,43.250198
26/12/2014,25.921066,52.221188,23.83552,45.563999,86.132629,43.556236
29/12/2014,25.902882,52.563488,23.639715,45.141998,86.185867,43.90728
30/12/2014,25.5868,52.722107,23.632179,44.445999,86.026146,44.312332
31/12/2014,25.100164,52.246223,23.458963,44.481998,85.318848,44.276325
02/01/2015,24.861401,52.50671,23.594526,43.862,85.62307,44.267326
05/01/2015,24.161013,50.876637,23.466497,42.018002,82.200562,43.529236
06/01/2015,24.163294,49.557465,23.662304,42.256001,82.162544,42.503113
07/01/2015,24.502111,49.633072,23.986134,42.189999,82.094101,42.278084
08/01/2015,25.443539,50.742188,24.475653,42.124001,83.972679,43.376205
09/01/2015,25.470825,49.859936,24.588612,41.332001,82.299431,42.197063
12/01/2015,24.84321,49.431419,24.678984,40.442001,80.527351,41.458988
13/01/2015,25.06378,49.439823,24.430462,40.849998,79.249626,41.954048
14/01/2015,24.968279,47.734138,24.460588,38.537998,79.021469,40.783913
15/01/2015,24.290628,46.204887,24.400341,38.374001,78.085983,40.549881
16/01/2015,24.101887,46.994728,24.701578,38.613998,79.949356,41.260956
20/01/2015,24.722687,46.80986,24.927507,38.386002,80.976082,44.258327
21/01/2015,24.911432,46.961109,24.581089,39.313999,82.261414,44.267326
22/01/2015,25.559513,48.389511,24.709106,40.324001,82.839462,45.635483
23/01/2015,25.691397,47.624901,24.437994,40.257999,81.265099,45.509472
26/01/2015,25.718687,47.700512,24.701578,41.310001,82.809013,45.140434
27/01/2015,24.818195,47.221584,24.550955,41.195999,82.337479,44.267326
28/01/2015,26.221235,46.003231,24.061443,39.874001,78.876953,43.61924
29/01/2015,27.037596,46.776249,23.971075,41.040001,78.336975,45.194435
30/01/2015,26.641926,45.692337,23.534279,40.720001,77.979507,42.584122
02/02/2015,26.976194,46.608215,23.83552,42.188,80.664246,41.864025
03/02/2015,26.980745,47.658516,24.114161,43.672001,83.303383,41.413975
04/02/2015,27.187677,47.372826,24.364876,43.709999,82.405914,42.269089
05/02/2015,27.381735,47.700512,25.063837,44.198002,83.136063,41.530991
06/02/2015,27.151154,48.641594,25.200594,43.472,83.364227,40.963921
09/02/2015,27.331509,48.582771,25.124617,43.495998,83.987869,40.009804
10/02/2015,27.856583,49.120522,25.945141,43.257999,83.797752,40.792908
11/02/2015,28.509512,49.044895,26.021109,42.560001,83.645638,40.486874
12/02/2015,28.870213,50.053204,26.492153,40.576,85.143272,40.333855
13/02/2015,29.011759,50.137218,26.31741,40.754002,86.617897,40.054813
17/02/2015,29.18298,50.498531,26.271826,40.869999,86.326035,40.288849
18/02/2015,29.386166,49.885147,26.19585,40.891998,84.820709,40.829998
19/02/2015,29.324518,49.767521,26.14267,42.341999,83.215515,41.416241
20/02/2015,29.564232,50.246449,26.256636,43.422001,83.407524,42.787159
23/02/2015,30.363268,49.868343,26.127474,41.467999,82.839195,42.561684
24/02/2015,30.17378,51.103512,26.089489,40.821999,82.915993,43.319302
25/02/2015,29.402138,51.372375,26.332607,40.751999,83.392181,42.246014
26/02/2015,29.774269,51.742088,26.279417,41.438,82.22477,41.416241
27/02/2015,29.326809,51.490005,26.074293,40.667999,81.932922,40.153561
02/03/2015,29.470625,51.901733,26.416174,39.466,81.33387,40.938229
03/03/2015,29.53227,52.069782,26.256636,39.911999,80.765533,41.289978
04/03/2015,29.345064,52.204212,26.31741,40.487999,80.765533,40.721767
05/03/2015,28.858803,52.094982,26.188248,40.125999,80.43528,40.036301
06/03/2015,28.902178,51.162312,25.808382,38.776001,79.529022,39.486134
09/03/2015,29.025455,51.674866,25.853973,38.175999,79.836227,40.198658
10/03/2015,28.425037,50.380886,25.664032,38.063999,79.037483,39.161453
11/03/2015,27.906809,50.616154,25.550074,38.748001,79.521324,39.702599
12/03/2015,28.411337,51.565628,25.831175,38.214001,78.66114,40.884106
13/03/2015,28.215006,51.254742,25.831175,37.736,78.046738,41.037437
16/03/2015,28.525484,51.968952,26.165462,39.139999,79.206436,41.63271
17/03/2015,29.002626,51.767288,25.960333,38.945999,79.23716,42.07465
18/03/2015,29.32909,51.884926,26.119875,40.141998,81.948288,41.317024
19/03/2015,29.107641,51.422791,25.945141,39.130001,80.45063,42.624821
20/03/2015,28.742371,51.884926,26.021109,39.616001,82.201744,42.769127
23/03/2015,29.041435,51.372375,26.628908,39.925999,81.349236,42.01152
24/03/2015,28.92272,50.800995,26.226238,40.344002,80.028229,41.515461
25/03/2015,28.167063,50.086807,26.059097,38.860001,81.157227,40.153561
26/03/2015,28.363403,50.027996,25.952734,38.082001,80.834641,39.765728
27/03/2015,28.137388,50.036388,26.233833,37,80.089684,40.478249
30/03/2015,28.849669,51.221134,26.590923,38.113998,82.101921,41.091564
31/03/2015,28.406776,50.901836,26.43137,37.754002,80.627281,40.5504
01/04/2015,28.365681,50.707306,26.081894,37.518002,80.481361,39.017136
02/04/2015,28.609964,51.189426,26.119875,38.200001,80.857719,38.106194
06/04/2015,29.073395,51.147125,26.19585,40.619999,82.117264,37.664249
07/04/2015,28.767483,51.468548,26.241434,40.650002,83.361458,37.556015
08/04/2015,28.673885,51.637703,26.31741,41.534,81.91758,39.044193
09/04/2015,28.893047,51.992962,26.613712,42.018002,82.140305,38.908901
10/04/2015,29.016325,52.187489,26.925198,42.18,82.109596,38.990078
13/04/2015,28.959249,52.500458,26.659294,41.956001,81.794685,38.845779
14/04/2015,28.833691,53.320904,26.613712,41.492001,83.591873,38.85479
15/04/2015,28.94327,54.310524,26.750462,41.566002,84.797676,39.864944
16/04/2015,28.804008,53.972191,26.735268,41.34,84.605667,40.577461
17/04/2015,28.47983,53.151737,26.621302,41.358002,83.799225,40.370018
20/04/2015,29.130468,53.49007,26.598516,41.054001,84.705513,41.244884
21/04/2015,28.972948,52.703457,26.507347,41.882,84.275429,41.695839
22/04/2015,29.363327,53.236313,26.537727,43.888,84.098763,41.966408
23/04/2015,29.603045,53.117905,26.864424,43.720001,84.459732,41.876232
24/04/2015,29.742304,52.948742,26.796047,43.686001,84.382942,42.37228
27/04/2015,30.283358,52.728828,26.279417,46.310001,84.252357,41.894272
28/04/2015,29.806231,53.084068,26.19585,46.096001,85.342964,41.668789
29/04/2015,29.367901,53.794567,26.051498,46.490002,85.81147,40.613529
30/04/2015,28.571152,53.506985,25.777992,45.209999,85.296883,40.261784
01/05/2015,29.438671,53.803028,25.891954,45.206001,83.745461,41.181755
04/05/2015,29.381592,54.741898,26.074293,46.102001,83.192497,40.848034
05/05/2015,28.719543,54.471226,25.922344,46.59,82.946732,39.59436
06/05/2015,28.539185,54.065228,25.631258,46.085999,82.908302,39.820305
07/05/2015,28.715712,54.555801,25.723173,47.360001,82.616478,40.995209
08/05/2015,29.256735,55.393173,26.060226,47.321999,83.445961,41.72728
11/05/2015,28.95871,55.359341,26.014273,47.897999,82.455185,42.305683
12/05/2015,28.855551,55.283215,25.876387,48.948002,82.608788,41.664013
13/05/2015,28.887644,55.418568,25.684879,48.636002,82.716301,42.278584
14/05/2015,29.561636,55.866848,25.998945,48.82,83.292343,42.838917
15/05/2015,29.520374,55.723057,26.037251,49.768002,83.796524,42.477417
18/05/2015,29.845909,56.179802,26.029593,49.75,82.726105,42.81179
19/05/2015,29.818396,56.678833,26.20578,49.428001,81.461723,41.763424
20/05/2015,29.816099,56.230549,26.274719,48.869999,81.640129,39.422649
21/05/2015,30.12101,56.374344,26.320679,49.124001,81.826294,39.540142
22/05/2015,30.384638,56.222084,26.259396,49.546001,81.360893,39.02499
26/05/2015,29.715235,55.596169,26.129175,49.492001,80.11982,37.822964
27/05/2015,30.27001,56.222084,26.274719,49.486,79.980194,38.437527
28/05/2015,30.210407,55.993713,26.381958,50.290001,80.081024,38.184475
29/05/2015,29.866539,55.638477,26.619431,50.16,79.894867,38.789997
01/06/2015,29.926142,55.892216,26.473888,49.889999,79.607864,40.082401
02/06/2015,29.793186,55.841457,26.420263,49.669998,79.569077,39.052094
03/06/2015,29.829855,56.41663,26.358982,49.798,79.251038,39.07922
04/06/2015,29.655628,56.103672,26.22875,49.183998,78.646019,38.789997
05/06/2015,29.492859,57.025616,26.113853,49.827999,78.801155,38.771938
08/06/2015,29.298,56.577335,26.029593,51.257999,77.893623,36.828819
09/06/2015,29.210886,56.82262,26.052572,51.200001,77.893623,36.801693
10/06/2015,29.545589,57.73613,26.282377,50.139999,78.987328,37.108982
11/06/2015,29.479107,57.956039,26.397276,50.282001,78.4366,36.874016
12/06/2015,29.153574,57.72765,26.20578,50.138,77.466995,37.18129
15/06/2015,29.096258,57.507751,26.075552,50.076,77.01712,36.783627
16/06/2015,29.252151,57.829151,26.075552,50.624001,77.598854,36.666134
17/06/2015,29.18338,57.634621,26.029593,52.082001,77.381668,36.874016
18/06/2015,29.316339,58.175934,26.328341,52.377998,77.761765,37.371075
19/06/2015,29.022902,57.58387,26.1828,52.501999,77.156731,37.949493
22/06/2015,29.25444,58.328201,26.282377,51.958,77.792778,38.799042
23/06/2015,29.121477,58.996414,26.427919,53.534,77.637642,38.952682
24/06/2015,29.36907,58.378948,26.221094,53.034,77.001595,38.555023
25/06/2015,29.229227,58.065987,26.060226,53.757999,76.280212,38.500793
26/06/2015,29.057289,58.319729,25.983627,53.417999,76.48188,38.274857
29/06/2015,28.548355,56.839542,25.730841,52.403999,75.000351,37.163204
30/06/2015,28.754684,57.313198,25.684879,53.652,74.829674,37.12706
01/07/2015,29.022902,57.951729,25.807444,53.830002,74.53492,36.395
02/07/2015,28.986221,57.483479,25.562315,56.004002,74.364273,36.150982
06/07/2015,28.885355,57.321724,25.470388,55.944,73.511032,36.584801
07/07/2015,28.814287,56.870506,25.838081,53.576,73.898865,37.217426
08/07/2015,28.099026,55.704159,25.623594,50.992001,72.572456,36.304619
09/07/2015,27.525908,56.28307,25.937668,51.584,72.743118,36.648064
10/07/2015,28.261797,57.08334,26.320679,51.830002,73.231796,38.374264
13/07/2015,28.807411,57.968739,26.673052,52.431999,73.379158,39.196697
14/07/2015,28.795944,58.777538,26.872221,53.130001,74.116066,39.458794
15/07/2015,29.073338,58.905228,26.795616,52.627998,73.099915,39.757046
16/07/2015,29.460768,59.220249,26.887541,53.335999,73.286095,40.190857
17/07/2015,29.715235,58.922256,26.864561,54.931999,72.254425,40.615635
20/07/2015,30.276894,58.964844,26.994783,56.452,72.091537,39.847424
21/07/2015,29.974287,58.828613,26.918171,53.354,72.836205,40.353546
22/07/2015,28.706543,59.662945,26.719017,53.574001,72.533691,40.86869
23/07/2015,28.692789,59.288345,26.642408,53.439999,72.091537,40.814449
24/07/2015,28.541479,58.66687,26.244076,53.082001,70.276466,39.856468
27/07/2015,28.14488,57.90065,26.305359,50.602001,69.143967,39.702816
28/07/2015,28.284719,57.934696,27.079042,52.964001,71.672684,40.588516
29/07/2015,28.195309,58.692394,27.39312,52.764,72.332024,39.928764
30/07/2015,28.053183,58.777538,27.37014,53.358002,72.161346,39.793194
31/07/2015,27.807886,58.343334,27.622929,53.23,68.632019,40.07336
03/08/2015,27.152231,58.343334,27.691866,51.998001,66.398048,41.329613
04/08/2015,26.281086,58.283745,27.661228,53.256001,66.095535,41.88995
05/08/2015,26.455313,58.513618,27.653505,54.026001,65.18026,41.966995
06/08/2015,26.512884,58.104958,27.151699,49.226002,66.080032,41.731331
07/08/2015,26.602695,57.934696,27.167135,48.501999,64.963051,42.012321
10/08/2015,27.569904,58.649845,27.298384,48.228001,66.623009,41.985126
11/08/2015,26.13522,58.087933,27.1131,47.473999,66.537689,42.692127
12/08/2015,26.538216,57.245106,27.306105,47.633999,67.321121,42.238918
13/08/2015,26.517494,57.509007,27.298384,48.501999,66.591995,43.009373
14/08/2015,26.704023,57.798477,27.267498,48.630001,66.700577,43.172531
17/08/2015,26.980371,57.951729,27.40646,50.998001,65.373169,43.498837
18/08/2015,26.828377,58.070919,27.421902,52.144001,65.538116,42.927799
19/08/2015,26.48525,57.551586,27.228899,51.049999,63.550911,42.674
20/08/2015,25.941778,56.138325,26.673048,48.436001,62.239208,41.432205
21/08/2015,24.355104,54.146168,25.893318,46.153999,59.505833,39.519676
24/08/2015,23.747149,51.294121,24.804779,43.773998,56.646793,38.205383
25/08/2015,23.889921,51.004658,24.194885,44.006001,54.997341,37.498375
26/08/2015,25.260132,53.558723,25.036381,44.967999,57.40868,39.610321
27/08/2015,26.003952,54.895363,25.677153,48.598,60.982479,39.755344
28/08/2015,26.089159,54.597382,25.213949,49.695999,63.173897,39.827854
31/08/2015,25.967106,54.571842,24.87426,49.812,63.613743,39.682827
01/09/2015,24.806465,52.315746,24.210329,47.726002,61.414494,39.673767
02/09/2015,25.870384,53.269276,24.681255,49.537998,61.312366,41.686008
03/09/2015,25.416723,53.362923,24.619493,49.113998,61.469475,40.843044
04/09/2015,25.16341,52.35833,24.218044,48.386002,60.220596,41.151222
08/09/2015,25.863482,53.771576,25.113581,49.633999,60.35413,42.229858
09/09/2015,25.36606,52.937237,24.673536,49.782001,58.846066,41.704136
10/09/2015,25.923351,53.34589,25.183067,49.695999,59.427311,42.139214
11/09/2015,26.301023,53.260757,25.453268,50.048,59.529423,42.52898
14/09/2015,26.55434,53.107521,25.252544,50.638,59.513687,42.501785
15/09/2015,26.777712,54.129139,25.607674,50.714001,60.613331,42.501785
16/09/2015,26.807653,54.605904,25.615393,52.450001,62.066414,42.683071
17/09/2015,26.234238,53.337379,25.846998,52.414001,62.372753,43.045628
18/09/2015,26.126007,51.881569,25.360626,52.124001,61.061035,42.302372
21/09/2015,26.531311,52.315746,25.028662,52.84,61.335945,42.828087
22/09/2015,26.114496,51.856014,24.90514,52.188,60.676151,42.112026
