AAPL,JPM,PFE,TSLA,CVX,DAL,Portfolio Ret,,,,,,,,,,
0.006844372,0.015377863,0.018809165,0.046019664,0.000351443,0.005298885,0.02091671,,,,,,,,,,
0.001548935,0.00925398,-0.011838072,0.015406531,-0.011199375,-0.027613682,0.002765075,,,,,,,,,,
-0.002272507,-0.021786065,-0.018698572,0.008318801,-0.010846977,0.007908378,-0.001762107,,,,,,,,,,
0.038946269,0.050227242,0.012393422,-0.029504148,0.031730041,0.013589163,0.01276774,,,,,,,,,,
0.002185883,0.009414803,-0.001999202,0.010622188,0.01165789,-0.007183449,0.003820381,,,,,,,,,,
0.007416581,0.003341345,-0.003006424,0.038538409,0.004465823,0.004931322,0.01500692,,,,,,,,,,
0.014767269,0.001499595,-0.006040315,0.026716671,0.00455957,-0.002462655,0.01431566,,,,,,,,,,
-0.011128369,-0.001833284,0.002688928,0.020919696,0.030685199,-0.005769716,0.001250201,,,,,,,,,,
-0.008280163,-0.019542476,-0.014539544,-0.013189997,-0.021515841,-0.045880365,-0.011738826,,,,,,,,,,
0.000890579,0.005767498,0.012859737,0.029760025,0.04495131,0.011187665,0.012072547,,,,,,,,,,
0.000494069,-0.008663798,-0.005056377,-0.017105999,0.0119945,0.005547349,-0.005770058,,,,,,,,,,
0.010716503,0.012378293,0.030290118,0.011243721,0.006789551,0.014574107,0.01444884,,,,,,,,,,
0.002539183,-0.003714494,-0.013201369,0.036204096,-0.003388967,0.004184671,0.010048125,,,,,,,,,,
0.019894714,0.00135252,-0.018780007,0.014718022,0.000105751,-0.002718192,0.010906167,,,,,,,,,,
0.013203589,-0.004740969,-0.017070989,0.016308604,0.011915905,0.020926863,0.008910266,,,,,,,,,,
-0.001605612,-0.002889408,0.010277732,0.019852963,0.015497489,-0.003080076,0.007029552,,,,,,,,,,
0.001133643,0.029021658,0.003741897,0.027706925,0.008222999,0.028987248,0.010365925,,,,,,,,,,
-9.44043E-05,-0.000331106,0.020834152,0.023692379,-0.012878015,0.001397642,0.010928729,,,,,,,,,,
0.007618742,-0.003645252,0.010256322,-0.017268099,-0.009794906,-0.014672068,-2.00732E-05,,,,,,,,,,
-0.005543863,-0.004992463,-0.006273669,-0.051059666,-0.020202796,-0.009765936,-0.019668486,,,,,,,,,,
-0.004343707,-0.007704095,-0.003650264,0.022961949,0.01337319,-0.022119831,0.003723037,,,,,,,,,,
-0.004552831,-0.001345837,-0.010023449,0.010960548,-0.0017939,0.00749682,-0.000517959,,,,,,,,,,
0.02339564,-0.006248486,0.009025782,-0.000564673,0.006736952,0.019110768,0.013386,,,,,,,,,,
0.017308514,0.011453934,0.000665278,-0.014179114,-0.000734534,0.004062624,0.004428519,,,,,,,,,,
-0.005216229,-0.008240333,-0.014403262,0.012613512,0.001573521,-0.013264039,-0.001587223,,,,,,,,,,
0.009133349,0.010916347,0.013404925,0.033467754,-0.012021655,-0.034908045,0.01635634,,,,,,,,,,
0.010221218,-0.003877656,0.022384184,0.038801289,-0.008844441,0.002973702,0.020937041,,,,,,,,,,
-0.011859114,-0.014290823,0.020619375,0.033757195,-0.008167736,0.000211973,0.008118049,,,,,,,,,,
0.010418166,0.007681251,0.048850645,0.038208452,0.023146493,0.000847838,0.025532179,,,,,,,,,,
-0.022050977,-0.025662371,-0.005175658,-0.031459504,-0.000527298,-0.030109782,-0.022103671,,,,,,,,,,
0.001105081,0.007300663,-0.007968099,-0.028113094,0.016115881,0.010641714,-0.009215528,,,,,,,,,,
0.00330754,0.007934883,-0.018947775,-0.000599992,-0.011379818,0.005601198,-0.001790532,,,,,,,,,,
0.012941089,0.018386792,0.002192728,-0.008438231,0.023554929,0.001717125,0.004257275,,,,,,,,,,
0.014383428,0.041469563,0.017984913,0.026716012,0.000922396,0.029789958,0.019167006,,,,,,,,,,
0.000535432,0.012863907,0.003374811,-0.010545251,0.003885946,0.009323588,-0.002133428,,,,,,,,,,
-0.020275524,-0.011570154,-0.004604677,0.010466711,-0.007684138,-0.020627839,-0.008092741,,,,,,,,,,
-0.021810997,0.006444387,0.003378918,-0.002478394,0.015005848,-0.020202832,-0.011349862,,,,,,,,,,
-0.005317364,0.016721551,0.008549469,-0.025976563,0.018072616,0.006850788,-0.008861684,,,,,,,,,,
0.002055812,0.01442487,0.010284604,0.010455719,0.011771286,-0.00577723,0.005929439,,,,,,,,,,
-0.010887031,-0.010012772,0.000300938,-0.006743453,-0.002856008,-0.035604782,-0.008174597,,,,,,,,,,
-0.002740338,0.005800874,0.000901965,0.021752092,0.00599792,-0.007813584,0.005288089,,,,,,,,,,
-0.005693804,-0.005800874,-0.001804936,-0.007635023,-0.004913538,-0.015584634,-0.005813036,,,,,,,,,,
-0.00697146,0.00517538,-0.004829586,0.007595634,0.007654763,-0.007769668,-0.002142553,,,,,,,,,,
-0.064621511,0.002811562,-0.001513989,-0.008986462,0.015135389,0.002291595,-0.03483,,,,,,,,,,
-0.031043089,-0.007986941,-0.002730915,-0.015064971,-0.014060802,-0.019180548,-0.020831244,,,,,,,,,,
-0.011560974,-0.006308924,-0.006095927,-0.02845812,-0.002150696,-0.028157461,-0.016108762,,,,,,,,,,
-0.001067317,0.009292003,0.002747901,0.004310372,0.010998047,0.01192756,0.001554806,,,,,,,,,,
0.016312062,-0.019470235,0.027069182,-0.039995206,-0.019450407,0.017628747,0.001010464,,,,,,,,,,
-0.010455547,-0.015951526,-0.008941955,-0.042919003,-0.007230901,-0.035332453,-0.020658124,,,,,,,,,,
-0.004067344,-0.005374138,0.005077114,-0.050829918,0.008217572,0.007694172,-0.016464803,,,,,,,,,,
-0.005592646,0.005861321,0.000297512,0.015945561,0.004328904,0.006922074,0.002325667,,,,,,,,,,
0.00075486,-0.006351237,0.007121978,-0.02836099,-0.014935325,0.011743217,-0.006771659,,,,,,,,,,
0.006766347,0.013468758,-0.000591715,-0.00110153,0.009126185,0.012888186,0.003197477,,,,,,,,,,
-0.009788752,-0.003714221,-0.010201007,0.001292973,-0.001284341,-0.015249773,-0.006589939,,,,,,,,,,
-0.023736411,-0.000647286,0.000904438,-0.008072286,0.009642867,-0.029508873,-0.014663224,,,,,,,,,,
0.001990551,-0.009270797,0,0.001590735,-0.013605627,0.012822157,0.001738467,,,,,,,,,,
0.036446494,0.007488252,0.005708046,0.003270068,0.015269135,0.033100032,0.020730038,,,,,,,,,,
-0.004162996,0,-0.010540459,-0.017581322,-0.00465441,0.015461234,-0.008957886,,,,,,,,,,
0.011380215,0.037872499,0.004229343,0.031313479,-0.006872261,0.004341286,0.016075179,,,,,,,,,,
-0.00381417,-0.010201826,0.006311117,0.018950776,-0.002100794,-0.017479715,0.004631241,,,,,,,,,,
0.010769515,0.001891436,0.010727278,0.023285169,-0.000601114,0,0.014335329,,,,,,,,,,
0.012627445,-0.000787623,-0.002076823,-0.01860308,-0.004117223,-0.003486349,9.78558E-05,,,,,,,,,,
0.01512932,0.016875193,0.012690062,0.007785772,0.008117518,0.015708463,0.012467233,,,,,,,,,,
0.017416403,0.015070475,0.007304709,0.007634474,0.01564692,-0.00298417,0.012175364,,,,,,,,,,
0.007898902,-0.007506609,0.002326419,0.024916918,-0.002656545,-0.017157764,0.011531573,,,,,,,,,,
-0.00059796,0.006131928,0.005214036,-0.009282377,0.005110017,0.008383908,-0.002008883,,,,,,,,,,
-0.004894741,-0.002448187,0.002597076,0.000851458,-0.010048238,0.007853858,-0.001521484,,,,,,,,,,
-0.014118782,0.006413995,0.001439943,-0.016577109,0.001286493,0.001149898,-0.011736256,,,,,,,,,,
-0.007544137,0.001825254,0.003447508,-0.002736456,-0.005950602,-0.024663956,-0.004484908,,,,,,,,,,
0.002044503,-0.017938488,-0.005175529,0.000137002,0.00129232,-0.020947923,-0.000357081,,,,,,,,,,
0.007224592,0.009852377,0.006894637,0.007687667,0.005053666,-0.007000802,0.006996701,,,,,,,,,,
0.004047482,-0.003375947,-0.002580207,0.051488061,0.021028816,0.019669499,0.017693075,,,,,,,,,,
-0.000909148,0.002916304,0.011699657,0.013594041,-0.00222862,-0.005955658,0.005658557,,,,,,,,,,
0.007150248,-0.00769244,0.001700735,-0.02650297,-0.002719981,0.013056462,-0.003987786,,,,,,,,,,
-0.008262836,-0.014153755,-0.000566817,-0.047180522,-0.008105666,-0.008526781,-0.01879349,,,,,,,,,,
-0.015191332,-0.008968697,-0.015707793,-0.004213765,0.001175783,-0.035592678,-0.012372524,,,,,,,,,,
0.001232114,-0.018987294,0.007170547,-0.01344659,-0.008063733,-0.036650765,-0.003057214,,,,,,,,,,
-0.003288724,-0.001773487,-0.005732441,0.012666004,-0.0064384,-0.00564116,0.001099541,,,,,,,,,,
0.004211935,0.004026107,-0.001150297,0.001055896,0.004362647,-0.022624852,0.001700805,,,,,,,,,,
-0.02302036,0.000963773,-0.015369223,-0.011352152,0.004935076,-0.00026287,-0.017560687,,,,,,,,,,
-0.002415592,0.001444012,0.008148865,0.019441222,0.010187075,0.002102463,0.006245509,,,,,,,,,,
0.008481112,0.009256353,0.007220359,-0.000409688,0.006121015,0.015112209,0.005688536,,,,,,,,,,
-0.00376065,-0.003819838,-0.008090257,-0.110376894,-0.009244266,-0.003107899,-0.037081561,,,,,,,,,,
0.005739618,0.021143279,0.003475208,-0.001323004,0.020800589,-0.006244897,0.00293503,,,,,,,,,,
-0.028497884,-0.072008586,-0.018086661,-0.016686255,-0.024620871,-0.085233458,-0.024346748,,,,,,,,,,
-0.014668015,-0.033959428,-0.005017041,0.027573817,-0.015227944,-0.053120048,-0.000922214,,,,,,,,,,
0.016700294,0.032616288,0.018757802,0.01618667,0.012574805,0.038517173,0.017412191,,,,,,,,,,
0.008617406,0.027834679,0.016415039,0.040784234,0.017459749,0.044288671,0.020643039,,,,,,,,,,
0.012631813,0.015242867,0.005696485,0.009894346,0.013541536,0.005229173,0.010401253,,,,,,,,,,
0.00302895,-0.006508294,0.0101726,0.019684343,-0.006507833,0.009289578,0.009513338,,,,,,,,,,
-0.009430228,-0.028310994,0.00672453,-0.011707948,-0.005584334,-0.031774963,-0.007768606,,,,,,,,,,
0.005668793,0.010690118,0.00139513,0.002147403,0.009704529,-0.001123639,0.003689187,,,,,,,,,,
0.004282501,0.006458517,-0.002512855,0.006970612,-0.014737876,0.021960563,0.004287165,,,,,,,,,,
0.007683659,0.020423787,0.009737044,0.0038824,0.016552965,0.027124048,0.007334018,,,,,,,,,,
0.003097957,0.007091069,0.000830456,0.036239177,0.00590045,0.019870781,0.01319247,,,,,,,,,,
0.00452707,0.01482469,0.002486403,-0.000578533,0.013102788,0.053376772,0.003696383,,,,,,,,,,
-0.005661804,-0.000633194,0.001929789,-0.009481689,-0.0012183,-0.016297353,-0.00570549,,,,,,,,,,
0.019626711,0.015085002,0.016660127,-0.004503926,0.000468875,0.035265568,0.012067572,,,,,,,,,,
-0.000101255,0.000935456,-0.004071074,-0.005113898,0.003087916,-0.024704465,-0.002880706,,,,,,,,,,
0.010573494,-0.00343374,-0.003541548,0.02619646,-0.008821314,0.002996901,0.012647297,,,,,,,,,,
0.000400656,-0.001564734,0,-0.004385336,-0.000471479,0.010665993,-0.000908433,,,,,,,,,,
0.000901028,0.001095676,0.001090856,0.013668107,-0.004252758,-0.007926645,0.004639729,,,,,,,,,,
-0.005316451,-0.003761301,0.000817782,-0.035025703,-0.001895728,-0.042938262,-0.014127459,,,,,,,,,,
-0.007774193,0.005480308,0.000816668,0.007995187,0.002558523,0.011357709,-0.000988739,,,,,,,,,,
-0.013469955,-0.002658069,0.001088026,0.034229928,-0.024817969,0,0.00400217,,,,,,,,,,
-0.006906811,0.004062579,0.001358498,-0.002176163,-0.003791125,0.001795249,-0.003784207,,,,,,,,,,
0.062940339,0.003113808,0.00054302,-0.004454112,-0.004098673,-0.012633592,0.029502261,,,,,,,,,,
0.013411337,-0.003581889,-0.004896519,0.009235526,-0.004606773,0.021053274,0.009023617,,,,,,,,,,
-0.001246762,-0.002030079,0.005981435,0.017963482,0.006755843,-0.015619531,0.005588997,,,,,,,,,,
0.017502711,-0.002661035,0.011320865,-0.020568733,-0.033437402,0.018663458,0.004773081,,,,,,,,,,
-0.014914877,-0.002353746,-0.024967402,-0.0122921,0.004831251,-0.081499966,-0.017356557,,,,,,,,,,
0.012460159,0.015743354,-0.022416093,-0.006225279,0.01019005,0.002469896,0.000328969,,,,,,,,,,
0.006158584,-0.001547782,-0.003974909,0.021122629,-0.002189046,0.001643404,0.008815676,,,,,,,,,,
0.015092917,0.026594954,0.008216288,-0.002518258,0.00119448,0.030456444,0.008844101,,,,,,,,,,
0.00824647,-0.003021198,-0.014495056,-0.016967088,0.006841781,-0.006124424,-0.003834585,,,,,,,,,,
0.004051807,-0.003485738,0.004285105,0.012828662,0.001184937,-0.007775483,0.006503102,,,,,,,,,,
-0.007471846,-0.008997121,0.001424333,-0.015086183,-0.011714568,-0.012720683,-0.008331979,,,,,,,,,,
-0.00064833,0.002753401,0.000569329,-0.003284871,0.012503771,0.006012966,-0.001085365,,,,,,,,,,
0.00231338,-0.002141113,-0.00484818,0.003107611,0.007467442,-0.009582584,0.001012786,,,,,,,,,,
0.011945562,0.006105018,0.00370941,-8.86968E-05,0.005953384,0.01555908,0.006875978,,,,,,,,,,
-0.000913825,-0.000152084,-0.009156101,-0.008815729,-0.001460827,0.00054135,-0.004761301,,,,,,,,,,
-0.00146372,0.002735737,0.01000998,-0.001656059,0.006575949,0.015312674,0.000895653,,,,,,,,,,
-0.0012827,0.000910079,0.00142201,0.001208752,0.012927242,-0.011799616,-0.0002696,,,,,,,,,,
0.002563639,-0.001365654,-0.005985299,0.006644246,-0.011949252,-0.008125795,0.002047211,,,,,,,,,,
-0.007802908,-0.000911254,-0.004010457,-0.009242604,-0.003721003,-0.004360589,-0.007482569,,,,,,,,,,
0.003128356,-0.000456268,0.007150246,0.008531217,-0.002553786,0.002182953,0.005468879,,,,,,,,,,
-0.007561688,0.002733176,-0.007724499,-0.009922779,0.005101066,0.002177636,-0.008083296,,,,,,,,,,
-0.004267297,0.001817746,-0.001436879,-0.007484525,-0.003037663,-0.008191918,-0.004824818,,,,,,,,,,
-0.00587401,0.002267683,0.001436879,-0.004399599,-0.005610209,-0.010474372,-0.004213254,,,,,,,,,,
-0.001122427,0.010963642,0.008294121,-0.022014262,0.007179297,0.012665368,-0.005507236,,,,,,,,,,
-0.007706184,0.008181643,-0.006572278,-0.018099593,-0.003435758,0.016551764,-0.010122485,,,,,,,,,,
0.000942991,0,-0.002296138,0.003165185,-0.011073744,-0.011094726,0.000778196,,,,,,,,,,
0.005920257,-0.004305463,-0.003454304,-0.054473494,-0.003685667,0.001902963,-0.014296986,,,,,,,,,,
0.009325766,0.004157069,0.00259172,-0.015004648,0.00715934,0.009460726,0.000691924,,,,,,,,,,
-0.00027854,-0.000741031,0,0.025212937,0.014752555,-0.009460726,0.00735377,,,,,,,,,,
0.006109442,-0.004160293,0.002011132,-0.005537242,0.004383611,0.054953254,0.002887475,,,,,,,,,,
-0.026558585,0.001339101,-0.003450331,-0.021801525,0.011980758,0.009975576,-0.020149297,,,,,,,,,,
-0.022910202,-0.008961806,-0.018018346,-0.014751537,-0.027753955,-0.039984519,-0.019906155,,,,,,,,,,
0.022151878,0.006132446,0.016000255,0.0195031,0.009630509,0.018113081,0.020137694,,,,,,,,,,
0.023525978,-0.007934684,-0.017761444,-0.011411332,-0.027966751,-0.023957846,0.004416336,,,,,,,,,,
0.03477518,-0.001955841,-0.002942078,0.001834633,-0.010209767,-0.010984741,0.016942024,,,,,,,,,,
0.033433144,0.003608067,0.00587571,0.020210828,0.010913557,0.004569225,0.023813132,,,,,,,,,,
-0.005640148,-0.012381666,-0.00587571,0.024544182,-0.01682428,-0.014043109,0.003342985,,,,,,,,,,
-0.011728809,0.00560565,-0.008581123,0.004565996,0.00204237,0.021523825,-0.005434613,,,,,,,,,,
-8.8156E-05,0.004071093,0.004743668,-0.00827298,-0.003474242,0.001595834,-0.00168544,,,,,,,,,,
-0.000176111,0.005701556,0.013805501,0.002830188,0.019561641,0.01109941,0.003487398,,,,,,,,,,
0.009379117,0.008194712,-0.003799687,0.005878798,0.003507103,0.011757034,0.006015201,,,,,,,,,,
-0.016804139,-0.002079526,0.003215904,0.004929047,-0.00763051,0.007246458,-0.006052284,,,,,,,,,,
0.001507131,-0.022101276,-0.018262532,0.007396009,-0.004444787,-0.019266348,-0.000702661,,,,,,,,,,
0.001858536,0.00877891,0.005632069,-0.015333015,0.002022856,0.030293569,-0.0020839,,,,,,,,,,
0.007575914,0.005260265,0.004718487,0.00223265,0.031524506,0.000509769,0.005276239,,,,,,,,,,
-0.015655064,-0.016017147,-0.01990849,-0.027374808,-0.008652206,-0.005111095,-0.019759489,,,,,,,,,,
0.007725516,0.014216668,0.016371686,0.016455811,0.016161765,0.008419505,0.011954876,,,,,,,,,,
-0.004699237,-0.001202191,-0.005625547,0.046306167,-0.004576981,0.015629518,0.011168245,,,,,,,,,,
0.004256763,0.008595448,0.001186943,-0.010773809,-0.011584784,0.004242973,-0.000875149,,,,,,,,,,
0.000442474,0.016233856,0.005324099,-0.014052199,0.009434918,0.004225019,-0.003011603,,,,,,,,,,
0.007402811,0.002655522,-0.0074021,-0.036442267,-0.000489169,-0.009469166,-0.009003004,,,,,,,,,,
0.001491379,0.003530073,-0.002678061,-0.022082887,0.000880219,-0.02509979,-0.007035592,,,,,,,,,,
0.017296899,0.007751517,0.001488647,0.02183405,0.016582362,0.02083416,0.01593452,,,,,,,,,,
0.002151833,-0.0048194,-0.014384338,-0.004238854,-0.009081226,-0.021090942,-0.003265725,,,,,,,,,,
0.008902656,-0.002638777,-0.00181265,0.007021717,-0.008674898,0.008439077,0.006395509,,,,,,,,,,
-0.003072771,-0.005740414,-0.009418335,-0.006322311,-0.013403264,0.018668602,-0.004718285,,,,,,,,,,
0.005541029,-0.003253348,-0.003057092,-0.018803377,0.002873225,0.000749587,-0.0035424,,,,,,,,,,
-0.000680228,-0.005196951,-0.00491107,-0.013061317,0.002766222,-0.017383144,-0.005589619,,,,,,,,,,
-0.000680763,0.007859168,0.005829126,0.026155259,0.004233444,0.002791576,0.008762553,,,,,,,,,,
-0.002984128,0.009555745,-0.002756968,0.02215364,0.004704135,0.035842565,0.00560797,,,,,,,,,,
-0.000512295,-0.001317729,-0.001842031,-0.02215364,-0.003918656,0.013598899,-0.007048583,,,,,,,,,,
-0.003937324,0.003363824,-0.011125143,0.004960104,-0.005610942,-0.007019301,-0.002557544,,,,,,,,,,
0.008964994,0.005533115,-0.001555045,0.013255649,-0.006337989,0.004846355,0.008307598,,,,,,,,,,
0.005086798,-0.001016863,0.004657744,-0.002073538,0.001092137,-0.003874997,0.002617528,,,,,,,,,,
-0.022751679,0.00478478,0.003710654,-0.000494266,0.004159252,0.004599925,-0.010603323,,,,,,,,,,
-0.009649335,0.001445583,0.002466013,0.008713803,-0.012630102,0.001689405,-0.001619204,,,,,,,,,,
-0.006660857,-0.001734908,-0.017078377,-0.020001633,0.038288896,-0.003139602,-0.012505663,,,,,,,,,,
-0.001584132,0.002168194,-0.006914069,-0.011264841,0.008917729,0.010347769,-0.005221325,,,,,,,,,,
-0.018220108,-0.004196128,-0.020389268,-0.035729116,0.016380747,0.002629977,-0.023475384,,,,,,,,,,
0.000896386,-0.004213414,-0.014262871,-0.014625033,-0.010289393,0.001192857,-0.006542839,,,,,,,,,,
-0.010776525,-0.004377674,-0.024455841,-0.003196226,0,-0.000238426,-0.010654979,,,,,,,,,,
-0.009054891,-0.009108269,0.003673152,0.016614991,-0.005805096,0.022642642,0.001750868,,,,,,,,,,
0.014321947,0.030807368,0.012587148,0.013810523,0.019563333,0.030545324,0.014236774,,,,,,,,,,
0.005869558,0.00214428,-0.002662866,0.008914165,0.004109515,0.011814515,0.005407141,,,,,,,,,,
-0.0016219,0.044954597,0.068281539,-0.025351955,0.00325678,0.01603966,0.004023429,,,,,,,,,,
-0.028263599,0.045371336,0.041767893,-0.025093908,0.001392361,0.015350935,-0.013770781,,,,,,,,,,
0.005919897,0.000521565,-0.02724144,0.017170382,-0.010726182,0.009314689,0.003521604,,,,,,,,,,
-0.025405204,0.036111516,-0.006464505,-0.03843615,-0.000468936,0.023229458,-0.024859536,,,,,,,,,,
0.013156767,-0.001888304,-0.004643235,0.012704869,0.021991337,0.003784758,0.009623807,,,,,,,,,,
0.026533168,-0.025007494,-0.008412666,0.000870193,0.004347176,-0.005682339,0.011695717,,,,,,,,,,
-0.000363747,0.007978423,-0.007222376,0.025391177,-0.002125082,0.023569639,0.006821324,,,,,,,,,,
0.000999764,-0.003981422,-0.007910335,-0.019482419,0.009939355,0.008007458,-0.006694029,,,,,,,,,,
0.015059848,0.004365612,0.002854884,-0.00270615,0.008934324,-0.005948211,0.006983211,,,,,,,,,,
0.000626229,0.006131094,-0.007631264,0.035405279,0.003985507,0.005948211,0.009904009,,,,,,,,,,
-0.005111424,0.004193123,0.00286873,0.010252152,0.003429277,0.006319451,0.001266178,,,,,,,,,,
0.005021868,-0.000380257,0.008556476,0.018010287,0,0.000609376,0.009513643,,,,,,,,,,
-0.001969917,-0.006490625,-0.004744495,-0.002698858,-0.004514603,-0.015348653,-0.002987717,,,,,,,,,,
-0.000986454,0.007631823,0.011976149,-0.033968315,-0.010553256,0.002060185,-0.008674527,,,,,,,,,,
-0.008469214,0.015714576,0.006868479,-0.000897169,0.020100147,-0.008473705,-0.003394767,,,,,,,,,,
-0.009363148,0.020005622,-0.021384426,-0.040514106,0.01538842,-0.00854619,-0.020960908,,,,,,,,,,
0.003737512,-0.002325675,0.005389101,-0.002256778,-0.002562926,0.011240638,0.002358284,,,,,,,,,,
-0.007214309,0.020138949,-0.001265303,0.028948229,0.002209945,-0.010194579,0.004860099,,,,,,,,,,
0.007669246,0.005151305,-0.000950147,-0.00509871,-0.004336304,0.033113587,0.002793673,,,,,,,,,,
0.009774592,0.004530084,-0.011793033,0.038527272,0.014789114,0.033226917,0.015228733,,,,,,,,,,
0.0097695,0.012412506,-0.008047761,-0.004462466,0.006358542,0.004880505,0.002146721,,,,,,,,,,
0.016189927,0.004337286,0.024266913,-0.00057219,0.005541803,0.008339054,0.012318898,,,,,,,,,,
-0.005720639,-0.008929875,0.021841838,0.001299992,0.011503986,-0.035581114,0.000666196,,,,,,,,,,
0.01654389,0.000354385,0.013184351,0.029291894,0.002302168,-0.00622306,0.019315747,,,,,,,,,,
0,-0.000354385,-0.000304768,0.002721451,-0.012511857,0.003216704,0.000847537,,,,,,,,,,
0.00545424,0.014877553,-0.002135262,-0.005602256,0.00935602,0.013556846,0.000917554,,,,,,,,,,
0.00129436,-0.012401921,0.002744554,0.024546987,0.008760975,-0.006755385,0.008459006,,,,,,,,,,
0.005760587,0.005752212,-0.000304524,0.001184542,-0.003648194,0.005169854,0.003270294,,,,,,,,,,
0.002654314,0.012793764,0.000608918,0.029453869,0.00254681,0.006720817,0.010578933,,,,,,,,,,
0.000940024,0.002539466,-0.013793269,-0.005234183,-0.000339268,0.003147169,-0.003517399,,,,,,,,,,
-0.006599416,0.001612512,-0.001853546,0.003604425,0.007267206,-0.02224091,-0.002972581,,,,,,,,,,
0.00197582,0.001839687,0.004319558,0.023187933,-0.002951319,0.001805605,0.008868028,,,,,,,,,,
0.006330859,0.000918427,0.001538232,0.028601738,-0.001690201,0.009376767,0.012340306,,,,,,,,,,
-0.004273184,-0.007256728,-0.005548729,0.000956223,-0.002625687,-0.017022683,-0.003188353,,,,,,,,,,
-0.000256951,-0.007077123,0.004318264,-0.023296504,-0.000763637,-0.004047583,-0.006572386,,,,,,,,,,
-0.007826413,0.00464639,-0.000307767,-0.004622227,-0.001018967,-0.002436573,-0.005374098,,,,,,,,,,
0.002845274,0.010834343,0.015883131,0.015324903,0.001273527,0.005878105,0.009055112,,,,,,,,,,
-0.001119894,0.001842907,0.008749409,0.045054695,-0.000254559,0.024357275,0.015306573,,,,,,,,,,
0.005072496,-0.009247691,0.0095665,-0.001057897,-0.004337996,-0.019317555,0.003442675,,,,,,,,,,
0.011086435,0.000116377,-0.003875251,0.009917582,-0.004014559,-0.001005775,0.007784987,,,,,,,,,,
0.009117824,0.000696368,-0.00029885,0.009863492,-0.008595556,0.000201266,0.00746157,,,,,,,,,,
0.001008046,0.002896606,-0.000896679,-0.006115209,-0.007625582,0.024648194,-0.000982307,,,,,,,,,,
0.00535875,0.00749255,-0.018409921,-0.000609225,0.008402194,0.009964071,-0.000590266,,,,,,,,,,
-0.004184073,-0.009693168,-0.007030686,-0.000609597,0.001982299,-0.010749701,-0.003751155,,,,,,,,,,
-0.00176239,0.00531956,-0.002456924,0.034924593,0.001891871,0.006658931,0.00951479,,,,,,,,,,
0.0080322,-0.037008339,-0.014246094,-0.009169101,-0.000859557,-0.01772379,-0.001814866,,,,,,,,,,
-8.35067E-05,0.004656828,-0.000936366,0.011731577,-0.002928394,-0.000596497,0.003368362,,,,,,,,,,
-0.001751582,-0.007653619,-0.01035612,0.022401957,-0.003109709,-0.012000069,0.003860265,,,,,,,,,,
0.001835089,0.004431946,0.002205871,0.003971427,0.000172797,0.015968468,0.002869037,,,,,,,,,,
0.000666218,0.000477757,-0.009805641,0.016976018,-0.001818102,-0.034857855,0.002999419,,,,,,,,,,
-0.000916442,0.011993494,-0.009902705,0.022601423,0.00845707,0.013644288,0.005005723,,,,,,,,,,
0.015795238,0.015344353,0.004484325,-0.000550012,0.007448442,0.01505602,0.008772615,,,,,,,,,,
0.000492199,0.008334073,-0.000319533,-0.007732138,-0.005902971,0.014047219,-0.001854751,,,,,,,,,,
8.1998E-05,0.002072908,0.004465729,0.001741009,-0.023965529,-0.02385814,0.000843082,,,,,,,,,,
-0.00262745,-0.010406981,-0.003507239,-0.009214113,-0.017464322,-0.041702615,-0.00566874,,,,,,,,,,
-0.002304787,-0.016407507,0.013325223,0.005173583,-0.004212001,-0.009061227,0.002593728,,,,,,,,,,
0.059193568,0.003774084,0.008243536,-0.010735023,-0.003148284,0.000422956,0.027395755,,,,,,,,,,
-0.00171007,-0.004246752,0.001892656,0.009225509,0.010841908,0.002536295,0.00236174,,,,,,,,,,
0.004270032,0.030158898,0.011282088,-0.000875,0.012047248,0.009034663,0.004085832,,,,,,,,,,
0.00933038,-0.004713834,0.004353176,0.025300937,-0.005208222,0.009368093,0.013304869,,,,,,,,,,
0.009472221,-0.00057645,-0.00466496,-0.001125726,-0.014173473,-0.002282038,0.0034462,,,,,,,,,,
0.003869748,-0.008802601,0.001868451,0.017707792,0.001704175,-0.001039065,0.007615175,,,,,,,,,,
0.007200169,0.014322368,0.007439619,0.026804797,0.006075893,0.025250502,0.013638631,,,,,,,,,,
-0.002268348,-0.002296143,-0.000926922,0.000111454,0.007012599,-0.001420121,-0.001284014,,,,,,,,,,
0.008816823,0.013131742,0.008005109,0.041364098,0.007578441,0.016110089,0.018780185,,,,,,,,,,
0.012895891,0.015868883,0.004283684,0.001353325,-0.002751289,-0.004003175,0.007468274,,,,,,,,,,
0.003622304,0.011434882,0.022941062,-0.004351382,0.000444143,0.025934196,0.005128276,,,,,,,,,,
-0.001181396,-0.000662183,0.00327717,-0.039406585,-0.016931943,-0.006666701,-0.01218363,,,,,,,,,,
0.002730114,-0.003319371,0,0.012121772,-0.003167327,0.007838503,0.005217571,,,,,,,,,,
0.007194771,0.008607275,0,0.018777197,0.012520041,-0.000390554,0.009286258,,,,,,,,,,
0.002994638,0.000549198,-0.000892646,-0.014086292,-0.012066911,-0.001510547,-0.0030171,,,,,,,,,,
-0.004239187,0.000768297,0.01389544,-0.066199764,0.005781367,-0.008874964,-0.020032214,,,,,,,,,,
0.000951855,-0.008817275,0.005854495,0.003937704,-0.008139447,-0.000396431,0.002693881,,,,,,,,,,
